0.24333621421780238,0.17620005479245582,0.27117866777674815,0.4077535483018917,2
0.6121500723250105,0.8764846400365939,0.4690191961916962,0.8149837990269561,0
0.1943094929706516,0.3387065917662735,0.19347188778557378,0.6229206594471013,0
0.7892692616835904,0.32429495904755,0.9892893094592469,0.2535988370390383,2
0.9318778109330962,0.8211999345865142,0.16927932545906754,0.4754170181478836,1
0.22311115179600183,0.873795658732794,0.07287479692053933,0.7110727899010516,0
0.33491635830082445,0.3748199297487437,0.37784904804025654,0.9927146370485487,2
0.8757799435932472,0.11441206562937489,0.700133985990168,0.5362146583862758,1
0.21829729551872645,0.8520490644898249,0.7733401590926365,0.5367075086354146,0
0.9262093310016523,0.9120044553287413,0.49902385084772827,0.4305834322368224,2
0.5620934911621137,0.05541776754142069,0.20309344122224915,0.9918633524021608,0
0.847527716051575,0.2903007499501391,0.4941237770963809,0.007268938642613687,1
0.12311765451045875,0.27982715921843415,0.5141321463761708,0.9230936442118977,2
0.8634146143294327,0.6833113098888791,0.7956558197612817,0.14473799480020033,2
0.30761656754798183,0.5703605299973079,0.6865200695308473,0.06779705030645777,1
0.06227586610637503,0.018993133328490286,0.4941174316098911,0.5474924002997302,1
0.7813877607635864,0.0017580716966251186,0.13111216963326267,0.04558846008583972,1
0.0796443646620063,0.6963894997675325,0.3171009222981237,0.015382133505668638,0
0.6801730954101719,0.3899006510768066,0.8729722574432661,0.5140388496936785,2
0.9745619292200549,0.1098317127952646,0.989571338502079,0.8824667777925432,1
0.1630693525976311,0.787009107143935,0.5361563743916388,0.9236672395633734,2
0.47217548789794905,0.7782853924165075,0.7598728329724201,0.7371995130521317,1
0.0041481084454528805,0.2946216796879253,0.4673447969004837,0.36670971501803196,2
0.5538552342617408,0.9308428161773357,0.3013947565689338,0.32298327433071583,2
0.6239770059695504,0.21079224330687218,0.6954325922869087,0.24708369870992097,2
0.6941947575068881,0.15487815103842062,0.13307173686065343,0.29795580359464324,0
0.43569141336420525,0.773654591272578,0.6379901434291071,0.30673383041284485,0
0.2903784147587828,0.5382816009187714,0.5704170874271761,0.3561774707477523,2
0.8751596650638357,0.5022058292467554,0.573872560401868,0.4088693681020069,2
0.4382979215677957,0.6870564492000725,0.95916653752796,0.7608826923424826,0
0.5129391740807427,0.8844229236470991,0.7901056719123928,0.34074047516889683,1
0.5249831909714694,0.4568293932504902,0.46126815874314375,0.799876200245257,1
0.9575365056717402,0.4022213063599237,0.8602620988191394,0.5936577613454945,2
0.3192865110162253,0.9640958843978685,0.06916841234460802,0.19260624923664804,0
0.9112499573726315,0.4923031896394474,0.046934286944755654,0.31990374356937434,1
0.8269805270041053,0.8025276113827275,0.06497950884785952,0.20928713336454485,1
0.13564231669942295,0.14910765254791747,0.07885379540709303,0.04659971283088071,1
0.9495291505508716,0.5243497126972203,0.20297612595117775,0.7500558629468427,0
0.2294372705268315,0.5711945851986728,0.8346459983323696,0.20964238288164372,0
0.28366198022721845,0.3921257934953575,0.8934060636853026,0.5163980339203855,1
0.18376112019253799,0.4627176742677326,0.11936104436098394,0.31166164599225554,2
0.6513532052582833,0.7240063842885023,0.1625205030481377,0.7425186160559214,2
0.19497009973817037,0.30898921061803974,0.15836190711008202,0.4475297985783554,1
0.8188916389866764,0.5506702842860445,0.5763221587571451,0.5359986261342414,0
0.1341177600361988,0.17759558854289326,0.8050384810701222,0.11195219171152737,2
0.5584377587771676,0.8495522301515174,0.10723601340884104,0.9987631436585602,0
0.971435859989209,0.09323293088177076,0.6798789474981689,0.3279446047744641,1
0.9000215980036463,0.15062751494242177,0.7654289212837602,0.41557179583923876,0
0.5637742017036997,0.08142325423270513,0.3529453513402646,0.39363974141291125,1
0.25397498161194554,0.3844497830386522,0.7911197019991604,0.7993771998517155,2
0.8547890817788426,0.16823498478154408,0.46234195988173465,0.14139103110237294,2
0.5648172215864803,0.9948226782196593,0.5172661355141969,0.6520650157476929,0
0.7393540107910105,0.05817251644324695,0.6406377967135299,0.22026646671153738,0
0.1579570176213294,0.4644836500040761,0.7396947230993328,0.31275546555079414,2
0.3243566964312735,0.0819447320000517,0.9748330213991995,0.8298388130378113,2
0.16009098600277083,0.4395475909872081,0.8293376996981788,0.9166323048689888,0
0.9723515799140229,0.02694754202461147,0.6123437037402949,0.22969897952816254,2
0.9512613906311418,0.02908787614923114,0.8032719689476895,0.2192812132040055,2
0.583607450025168,0.42410195450497146,0.23250063392302434,0.6317192455847824,0
0.08070814260702897,0.9569273592619928,0.19982444830239077,0.47361802855716184,0
0.9978575177263579,0.5893013195873456,0.5095619692233128,0.6218680955392921,0
0.5730260674333388,0.6793271122014274,0.25623949939274293,0.07362883780422147,1
0.20038218441214528,0.24167369316723897,0.27353630790182537,0.8197930406577267,1
0.44809086746091753,0.40110042121656275,0.07836160086959032,0.5043348800226684,1
0.5766869066191991,0.2012313693308777,0.28343541420916907,0.9556207391192741,2
0.6768016843792642,0.46275240856082034,0.076597021769789,0.8963297509521209,1
0.8909738890218667,0.5208085577041732,0.2853753128003301,0.24578134446490063,2
0.28834907748924776,0.9391944876919818,0.28531772529030575,0.19218060001303183,2
0.2592345670521431,0.08714936387862393,0.509758725915531,0.9404347619762643,2
0.825164247985044,0.11061890908246508,0.9691012169710318,0.7643999239428686,1
0.5567959260935798,0.3450523053592578,0.5556594294385568,0.7160062441358457,1
0.37860402794848946,0.7842666441830517,0.34719496815106843,0.25653650589881083,2
0.054549477865915796,0.9663790055417854,0.6935607508444704,0.48494698065496433,1
0.29692639726317493,0.25228081852449924,0.3722519440572175,0.2602184039690205,0
0.4931688829787825,0.6780332655567584,0.3793325202058191,0.30985051233537764,0
0.5504000822257072,0.5602000132413878,0.26677682754739573,0.5724410314828221,2
0.13406277090526464,0.7871933964149079,0.5548396604118735,0.14327398897151256,1
0.6419397823124662,0.3443902545152062,0.11698418273996203,0.16510607975375136,1
0.4278270945110092,0.016053376778046746,0.04132664107948003,0.6679551303825725,0
0.8595381556298496,0.22894145604082894,0.41721307540174946,0.2983211171298904,2
0.2449888021363832,0.6329651974072332,0.18341100484645156,0.7051593235006557,1
0.6867356653763123,0.8570510787193795,0.6812886420417886,0.534742436185693,1
0.9868176710839744,0.2119979268489206,0.7634827645550523,0.27398807728966057,2
0.13511226776387808,0.805990874197433,0.8922219107546896,0.9904277318668583,1
0.5380871070963273,0.949023901661258,0.023439487669924985,0.6091977100681198,0
0.9049724485534764,0.8777258621849292,0.6339225144261571,0.7410965918464457,1
0.01145596388873793,0.9804518045808506,0.6192906391347937,0.1718402696353366,2
0.4523304070739085,0.5380353488233157,0.6718612602555534,0.08005975354195038,0
0.16776416565821783,0.4926817240375725,0.6072881913047316,0.17999625185938717,1
0.04354019837466383,0.3310624192909819,0.352675998385087,0.9471469032460221,1
0.7957102484783397,0.03363199844091913,0.2913941930770184,0.40175841996766337,1
0.3064692310083019,0.8346586119935977,0.30376708277422526,0.5224181792622795,0
0.2316833965330789,0.04142862039408857,0.3784329710345251,0.4941095282317237,0
0.4605683109621278,0.041601639486809505,0.568426689525341,0.9096265406946216,0
0.8656882341077611,0.5854837213306533,0.0953402130071348,0.8369488817239754,0
0.24294096636909857,0.04327557964447326,0.6357022864071358,0.12744949506829462,2
0.7701175615530528,0.7921454288454245,0.7817082004276542,0.8650618917995788,2
0.8505089100118306,0.5904058731504335,0.23305774396040713,0.958830443927111,0
0.8079583463382144,0.3307672593086193,0.06999802462377569,0.9223758353923276,1
0.8024305092786063,0.9122526277622786,0.29535541058702997,0.706433731682109,2
